"Darbinieks","Slodze","Alga"
8604,0.857,417.31
4971,0.674,417.41
25416,0.995,418
25126,1.032,418.05
5988,0.995,418.08
17976,0.87,418.1
22675,0.762,418.21
7830,1.421,418.22
139,0.996,418.24
12879,0.691,418.29
15626,0.926,418.44
21095,0.82,418.44
25241,0.975,418.48
6419,0.996,418.5
12116,1.033,418.5
15840,1.033,418.5
6211,0.918,418.54
6944,1.13,418.68
2110,0.778,418.74
12025,0.904,418.86
3641,0.905,418.9
19356,0.864,418.95
4547,0.762,418.99
5082,1,419
13302,0.998,419
14370,1,419
14892,1,419
18091,0.881,419.18
3683,0.69,419.25
10138,0.987,419.28
14838,0.9,419.5
23177,1.016,419.51
20108,0.904,419.55
24398,0.929,419.59
13981,0.821,419.79
132,1,420
571,1,420
661,1,420
681,1,420
2610,1,420
3045,1,420
3309,1,420
5071,0.857,420
5300,1,420
5871,1,420
6206,1,420
6796,1,420
7179,1,420
7319,1,420
7327,1,420
7332,1,420
7633,1,420
8021,1,420
8236,1,420
8946,1,420
9463,1,420
12064,1,420
12641,1,420
12873,1,420
13908,0.8,420
14915,1,420
16249,1,420
16374,1,420
16906,1,420
16954,1,420
17355,1,420
20196,1,420
21012,1,420
21225,1,420
21971,1,420
22448,1,420
23660,1,420
23897,1,420
24652,1,420
24879,1,420
25208,1,420
25542,1,420
20735,0.934,420.24
14571,0.7,420.32
11977,0.867,420.33
17537,0.793,420.35
13091,0.889,420.38
15279,1.001,420.42
20648,1.001,420.52
18033,0.884,420.64
9017,0.715,420.77
10472,0.809,420.95
20268,0.825,420.99
13823,1.002,421
21053,0.85,421.05
10189,0.884,421.55
18912,1.005,421.67
5506,0.861,421.78
7306,0.884,421.85
20848,0.918,421.87
23785,0.793,421.94
8286,0.665,421.99
23021,0.986,422.13
22796,0.938,422.14
2005,0.882,422.32
6470,0.8,422.4
11204,0.796,422.4
24233,0.845,422.5
23456,0.896,422.72
7878,1.007,422.8
5764,0.816,422.81
14907,1.044,422.92
24860,0.626,423.24
24842,0.816,423.32
15021,0.84,423.36
1686,1.008,423.4
24462,0.816,423.41
440,0.921,423.77
14916,0.891,423.79
14136,0.754,423.85
15337,0.81,423.97
3372,1.01,424
5223,1.004,424
8987,1,424
16417,0.778,424.06
4156,0.92,424.07
23694,0.939,424.28
1151,1.048,424.29
18853,0.943,424.54
10006,0.919,424.6
3129,0.757,424.86
14777,0.85,424.88
6155,0.87,424.94
21735,0.945,424.95
24746,0.743,424.97
14526,0.784,424.98
193,1,425
2020,0.81,425
19456,0.843,425.04
24514,0.91,425.1
15140,0.717,425.19
3567,0.905,425.24
18649,0.905,425.24
18279,1.05,425.25
16573,0.911,425.32
14925,0.626,425.4
21727,0.945,425.44
19859,0.993,425.5
15131,0.748,425.67
6086,1,426
14058,0.836,426.14
17524,0.857,426.19
2675,0.789,426.31
1010,1.016,426.6
17657,0.762,426.67
19899,1.033,426.77
21945,1.033,426.78
21610,0.738,426.83
6269,1,427
8467,1,427
16282,0.984,427.32
18306,0.819,427.34
20332,0.952,427.42
18360,0.75,427.5
20939,0.75,427.5
3975,0.962,427.72
5413,0.814,427.72
6651,0.905,427.84
479,0.844,428
15885,1,428
17940,0.998,428.03
1305,1.019,428.12
12788,0.793,428.4
16962,1.02,428.4
12950,0.868,428.43
12311,0.898,428.44
3707,1.02,428.48
10546,0.909,428.57
18917,1.02,428.58
3161,1.016,428.6
48,1.033,428.83
19955,1.033,428.83
21093,2.066,428.83
21222,1.033,428.83
7277,1.021,428.84
20048,1.059,428.84
4046,1.038,428.87
3249,0.767,428.89
6241,0.809,428.95
16091,0.65,429
3658,0.762,429.06
25560,1.022,429.24
9111,1.022,429.36
22832,0.876,429.45
12231,0.781,429.79
8933,1,430
8978,1,430
9259,1,430
14885,1,430
17024,1,430
18132,1.024,430
7282,0.688,430.15
10729,0.952,430.34
17787,0.952,430.34
10508,0.952,430.35
21542,0.952,430.35
21983,0.953,430.35
15311,0.925,430.41
17635,0.81,430.56
16637,0.76,430.62
12044,0.954,430.76
1122,0.687,430.89
18704,0.821,430.9
19693,0.943,431.03
7073,1,431.08
18065,0.933,431.2
10471,0.911,431.24
14712,0.735,431.27
5600,0.644,431.28
7290,0.992,431.31
2905,1.027,431.42
22075,0.983,431.46
4149,1.002,431.56
13235,0.907,431.76
3323,0.901,431.9
23698,0.762,431.9
586,1.067,432
2519,1.067,432
4363,1.067,432
4385,1.067,432
12282,0.75,432
18689,0.9,432
23921,0.75,432
25159,1.067,432
81,0.751,432.04
23418,0.857,432.05
2072,1.067,432.14
10851,1.067,432.14
14231,1.067,432.14
25137,1.067,432.14
24712,0.949,432.26
21530,1.067,432.29
5652,0.798,432.46
7585,0.92,432.51
24768,0.857,432.57
3947,1.03,432.6
5811,1.03,432.6
24571,1.03,432.6
5602,0.921,432.67
657,0.848,432.88
768,0.681,432.94
24058,1.032,433.2
17087,1.032,433.3
18361,0.833,433.33
14122,0.84,433.44
20961,0.9,433.5
21210,0.952,433.61
17442,0.755,433.77
22722,0.99,433.79
9633,1.016,433.94
14920,1,433.98
462,1.033,434
4494,1.033,434
4807,1,434
4850,1.033,434
5394,1.033,434
16705,1.033,434
16929,1,434
17936,1.033,434
19092,1.033,434
19301,0.948,434.01
19578,0.924,434.07
17722,0.775,434.13
24600,0.662,434.13
3015,0.897,434.16
17425,0.983,434.16
6537,0.951,434.54
1243,0.9,434.74
20177,0.964,434.96
3502,1,435
17259,0.7,435.14
17002,0.762,435.18
13419,0.89,435.19
16422,0.955,435.22
1331,0.993,435.31
23954,0.864,435.38
23080,0.7,435.41
17876,0.985,435.44
20152,0.969,435.56
6544,0.775,435.58
20095,0.968,435.62
24460,0.972,435.78
20876,1.023,436.14
23901,0.918,436.19
3081,0.918,436.28
12260,0.918,436.28
14010,0.833,436.29
7175,1.077,436.34
21209,0.793,436.34
4289,0.945,436.37
24969,0.935,436.4
13283,1.043,436.46
19039,0.918,436.49
846,0.9,436.5
24070,0.889,436.75
9189,0.87,437
16187,1,437
24297,1.041,437.36
10867,0.968,437.37
12093,0.8,437.5
16159,0.803,437.54
11893,0.828,437.65
4042,0.968,437.83
16744,1.082,438.02
11548,1.043,438.06
20353,0.952,438.1
25234,0.707,438.13
18182,1.082,438.17
2410,0.847,438.88
14148,0.713,439.08
1197,0.87,439.09
625,1.033,439.17
4883,0.7,439.2
19033,1.046,439.32
1285,0.85,439.45
7341,0.979,439.46
11662,0.863,439.46
10106,0.834,439.5
23192,1.086,439.83
8547,1.048,440
9215,1,440
16222,1.048,440
16742,0.55,440
19091,1,440
7427,0.816,440.29
6780,1,440.4
301,0.986,440.43
21894,1.067,440.53
14648,0.75,440.62
3606,1.067,440.67
10202,1.067,440.67
17324,0.999,440.69
9602,0.735,440.83
3765,1.006,440.86
956,0.952,440.98
16038,0.999,441
12627,1.11,441.2
778,0.992,441.46
3298,1.069,441.52
15874,0.964,441.56
19331,1.011,441.91
808,1,442
6834,1.052,442
11400,1,442
19733,0.857,442.17
4779,0.884,442.19
18059,0.85,442.25
19014,0.878,442.27
24111,1.03,442.82
2665,0.91,442.86
1799,0.857,443.04
12467,0.849,443.18
22678,0.905,443.31
13247,0.933,443.33
21013,0.958,443.45
11016,1.095,443.48
1582,1.095,443.57
13837,1.095,443.57
24944,1.095,443.57
5452,0.85,443.59
24081,0.858,443.67
1169,0.87,443.7
14727,0.85,443.7
23916,0.716,443.78
3302,0.954,443.83
15423,0.871,443.99
6019,1.06,444.14
10584,1.06,444.14
13728,1.06,444.14
15214,1.06,444.14
5496,0.805,444.22
13853,1.065,444.26
1581,0.71,444.27
18979,1.026,444.42
11097,0.939,444.43
23247,0.959,444.61
17952,1.061,444.63
13563,1.077,444.76
1749,1,444.87
14910,0.969,444.92
10081,1,445
16572,0.883,445.07
5342,1.099,445.1
9420,0.967,445.15
20512,1.099,445.19
7717,0.816,445.2
24904,1.059,445.48
1624,1.1,445.5
10563,1.1,445.5
14438,0.897,445.5
16022,1.09,445.5
19221,1,445.5
20111,1.1,445.5
20696,1,445.5
20937,1,445.5
21651,1,445.5
5272,1,445.52
5694,0.825,445.6
19604,1.079,445.73
20138,0.987,445.8
11936,0.869,445.82
18310,0.946,445.9
1441,0.982,445.93
11264,1,445.94
1465,1.062,446
6081,0.939,446.09
11545,0.987,446.13
15858,1.034,446.2
24758,1.062,446.2
3287,0.871,446.3
2030,0.874,446.31
12663,1.064,446.32
19676,0.889,446.35
14156,1.026,446.39
16347,0.9,446.44
6641,1.063,446.5
2024,1.063,446.6
19761,0.953,446.76
3671,1.027,446.83
19447,0.887,446.83
15240,0.989,446.96
20692,0.989,446.96
12781,1.047,447
19500,1,447
21768,1,447
857,0.968,447.17
20582,1.007,447.22
13125,0.808,447.32
5628,1.066,447.38
3952,0.952,447.62
4489,0.952,447.62
20412,0.952,447.62
24265,0.945,447.65
23417,0.85,447.84
4429,1.067,448
4461,0,448
11814,1.066,448
15533,1,448
20766,1.067,448
22730,1.067,448
24244,1.067,448
16697,0.834,448.01
11153,1.067,448.14
2585,0.857,448.28
3436,1.068,448.4
1973,0.813,448.5
9657,1.033,448.53
21071,0.86,448.54
15320,0.905,448.55
1402,0.863,448.59
16375,1.069,448.67
10893,0.993,448.72
2343,0.755,449.05
19182,0.927,449.1
4929,0.927,449.34
7266,0.769,449.43
14082,0.956,449.43
11251,1.07,449.44
17631,0.896,449.47
399,1.033,449.5
12899,1.033,449.5
15768,1.033,449.5
19898,2.066,449.5
7562,0.836,449.57
13764,0.952,449.63
7348,0.709,449.72
3067,0.8,449.74
6716,0.882,449.84
10075,0.762,449.85
1604,0.962,449.9
7915,1.004,449.91
6422,0.996,449.96
1720,0.75,450
7345,1,450
17601,1,450
19008,1,450
20166,1,450
733,0.889,450.01
2227,1.111,450.01
3559,1,450.35
3320,1.001,450.55
5201,0.977,450.55
640,0.895,450.65
4756,0.884,450.7
1960,0.884,450.76
24981,0.793,450.88
19105,1,451
23723,0.873,451.04
24101,1.074,451.08
18109,0.998,451.09
18141,0.907,451.16
14126,1.051,451.18
12427,0.761,451.48
25441,0.814,451.51
13581,0.967,451.53
336,1.036,451.58
17234,0.894,451.59
5718,0.928,451.64
20311,0.823,451.66
22062,1.076,451.74
13596,0.896,451.83
2135,1,451.87
2179,1,451.87
2181,1,451.87
2356,1,451.87
5290,1,451.87
5399,0,451.87
5961,1,451.87
8565,1,451.87
11417,1,451.87
12185,1,451.87
13880,1,451.87
14529,1,451.87
15950,1,451.87
17724,1,451.87
22069,1,451.87
21453,1.156,451.92
7193,0.932,451.95
19582,0.867,451.97
1929,0.973,451.98
927,1.021,451.99
10859,1.066,452
12610,1,452
20929,0.74,452.26
5779,1.041,452.33
16270,1,452.38
9340,0.887,452.42
12501,1.06,452.62
3977,0.961,452.67
2836,1.002,452.73
16767,0.823,452.75
20567,1.003,453.27
10476,1.076,453.28
10033,0.907,453.33
4812,1.541,453.43
23379,0.971,453.52
16502,0.828,453.59
20604,1.004,453.59
6458,0.961,453.64
13835,0.888,453.65
12134,0.905,453.75
20223,0.837,453.87
12159,1,453.88
8776,1.052,453.92
22962,1,454
19385,0.85,454.05
7117,1.142,454.07
2666,1.056,454.12
16910,1.1,454.3
20228,1.006,454.59
5448,0.686,454.62
3222,1.083,454.76
19007,1,455
19505,0.85,455
22052,0.884,455.24
22916,0.952,455.24
25429,1.008,455.32
19606,0.986,455.4
11583,0.825,455.51
12717,0.584,455.51
15899,0.85,455.74
22045,0.857,455.88
2008,0.8,456
7224,1.086,456
15136,1.086,456
7939,0.947,456.53
7711,1,456.67
10432,1.087,456.68
7161,0.757,456.71
21281,0.982,456.79
10199,0.8,456.9
12746,0.922,456.9
22599,0.969,456.97
4309,1.036,456.99
21736,0.762,457.01
5004,0.952,457.12
21149,0.794,457.15
23592,1.039,457.31
12693,1.129,457.42
15411,0.825,457.49
4223,1.064,457.64
1133,0.857,457.71
20945,0.735,457.72
1879,0.907,457.76
5096,0.973,457.79
5814,1.083,457.92
11319,1,457.94
23613,1.09,458
8521,1.09,458.1
24146,0.814,458.29
13057,0.975,458.36
24010,1.019,458.36
2833,0.941,458.64
1228,0.624,458.74
23610,1,458.78
13533,1.133,458.87
25110,1.133,458.87
16272,0.808,458.9
18598,0.92,458.92
15130,0.946,458.93
7141,0.918,458.95
13832,1.015,458.95
4760,1.03,458.97
467,1.133,459
1060,1.133,459
5808,1.133,459
7934,1.133,459
14031,1.133,459
14205,1.133,459
19947,1.133,459
24258,1,459
25029,1.133,459
1840,1,459.01
12099,1.093,459.06
11600,0.85,459.15
24448,0.907,459.21
22692,0.943,459.27
19635,0.978,459.5
8850,1.094,459.62
6565,0.808,459.65
24989,0.844,459.66
2869,0.869,459.72
17214,1.04,459.73
5852,0.7,459.81
7779,1,459.87
22002,1.009,459.88
459,1,460
7796,1.095,460
14055,1.095,460
18075,1.095,460
22785,1,460
1920,0.858,460.02
2043,1.06,460.04
9743,1.06,460.04
20972,1.06,460.04
13752,0.92,460.14
7670,0.7,460.16
12855,0.913,460.22
5328,0.892,460.27
15596,1.053,460.43
22885,1.032,460.43
25057,0.918,460.48
3374,0.834,460.49
13873,0.799,460.76
4099,1.073,460.86
1786,1.1,460.9
13831,1.002,460.9
21282,1.011,460.95
24984,1.013,460.96
1210,1.098,460.98
9280,1,461
12634,0.873,461
19170,0.857,461.02
22180,0.904,461.09
1569,0.984,461.41
9638,1.099,461.58
22339,1.099,461.58
5363,1.099,461.68
19654,1.099,461.72
5329,0.952,461.77
14859,0.873,461.79
12869,0.986,461.82
7075,1.005,461.9
1695,1.1,462
2098,1,462
2353,1.1,462
2744,1,462
3107,1.1,462
4443,0.943,462
5427,1,462
7931,1.1,462
9385,2,462
9954,1,462
11571,1,462
11975,1,462
13678,1,462
14768,1.1,462
16239,1,462
17595,1.1,462
22487,1,462
24539,1,462
25355,1,462
20054,0.963,462.05
14181,0.874,462.13
2748,1.101,462.28
4820,0.905,462.38
10270,1.095,462.38
24775,0.867,462.44
13210,1,462.45
24607,1,462.45
5656,0.986,462.61
960,0.864,462.66
22078,1.061,462.73
591,1.102,462.82
267,1.143,462.86
4621,0.978,462.89
13943,0.998,462.9
11980,0.873,462.92
19284,1,463
22804,1,463
15363,1.016,463.08
20868,1.067,463.08
21599,0.975,463.15
6227,0.799,463.21
6601,0.828,463.29
9073,0.891,463.3
23272,0.905,463.53
15648,1.127,463.58
18564,1.104,463.62
23757,1.057,463.64
20827,1.123,463.7
4766,0.811,463.71
5398,0.86,463.77
11562,1.085,463.92
2222,1.105,464
18676,0.8,464
3364,1.027,464.05
6900,0.844,464.1
1114,0.798,464.12
2364,1.027,464.16
2835,0.898,464.29
20720,1.095,464.56
13637,1.013,464.6
23883,1.106,464.68
1300,0.93,464.76
2158,0.907,464.76
5224,0.912,464.9
15239,1,465
21957,1,465
7945,0.977,465.09
22515,0.914,465.13
19450,0.862,465.31
19048,1.109,465.44
21463,0.912,465.45
1335,1,465.5
6539,0.924,465.5
2686,1.045,465.62
9881,1.094,465.64
13462,0.889,465.74
20545,1.15,465.75
19583,0.932,465.98
22658,1,466
15540,0.934,466.01
6940,0.976,466.15
8632,0.7,466.24
1807,0.925,466.27
931,1.11,466.36
12683,0.902,466.42
25380,0.864,466.45
5022,1.038,466.46
9408,1.111,466.46
11081,0.856,466.52
1972,1.138,466.6
23283,1.085,466.61
15212,1.111,466.64
4768,0.667,466.67
5334,0.862,466.94
23399,1,467
8755,1.015,467.01
20859,1.016,467.02
6689,1.112,467.04
17117,1.025,467.06
10640,1.038,467.1
17142,1.113,467.16
18654,1.079,467.17
7494,1.034,467.2
24780,1.034,467.21
25544,0.963,467.22
12001,0.833,467.25
3525,0.957,467.49
9870,0.9,467.5
3336,1.047,467.52
12198,0.943,467.57
977,1.07,467.63
1995,0.965,467.66
10646,0.746,467.69
4963,0.9,467.71
4641,0.762,467.78
2520,0.931,467.84
18717,0.907,467.84
24001,0.936,467.94
202,1,468
5831,1.133,468.07
6813,1.133,468.07
8427,1.133,468.07
9171,1.133,468.07
9641,1,468.07
11971,1.133,468.07
15557,1.133,468.07
2077,1.038,468.11
9470,1.115,468.12
10197,0.969,468.17
11109,0.897,468.33
24039,0.957,468.35
8807,1.115,468.4
119,0.904,468.42
23427,0.707,468.54
13187,1,468.6
1075,1.047,468.83
11462,0.728,468.83
19238,0.998,468.88
21354,0.875,468.89
21114,0.907,468.94
22276,0.825,468.96
3370,1,469
18272,1,469
19429,0.7,469
17398,0.931,469.22
4885,1.038,469.24
16463,1.039,469.25
13438,1.091,469.27
21882,1.159,469.41
18986,1.118,469.5
52,1.03,469.55
51,0.8,469.6
5585,1.002,469.62
4335,1,469.7
17373,0.733,469.71
11223,0.09,469.8
214,1,470
366,1,470
1769,1,470
4161,1,470
4462,1,470
6549,1,470
6645,1,470
8313,1,470
13000,1,470
13804,1,470
14639,1,470
15431,1,470
16470,1,470
18869,1.118,470
19096,1,470
20985,1,470
21579,1,470
24404,1,470
15154,1.119,470.06
7590,0.776,470.14
13810,1.12,470.2
4596,1.133,470.33
18076,1.041,470.4
6327,1.081,470.42
15930,0.823,470.42
12139,1.142,470.65
10897,1.006,470.67
13517,2,470.8
23950,1.034,470.8
6551,0.905,470.95
8900,1.111,471.16
22630,0.815,471.37
17232,1.071,471.43
1887,0.789,471.44
25281,1.041,471.47
4227,0.791,471.52
12252,0.887,471.63
7930,1.044,471.64
1653,1,471.87
13509,1.551,471.98
24412,1.026,471.98
1162,1.124,472
4967,0,472
18194,1.037,472.14
18036,1.004,472.23
17589,0.795,472.38
21819,0.853,472.44
14254,1.016,472.46
3643,1.167,472.5
5531,1,472.5
14354,1.167,472.5
18341,1.104,472.59
1214,1.059,472.7
20003,0.928,472.74
11283,0.709,472.75
24063,1.145,472.79
8245,1.014,472.9
8048,1.031,472.97
14350,0.923,472.97
10924,1.1,473
21015,0.963,473
18923,0.854,473.04
1911,1.095,473.14
11202,0.867,473.17
19155,1.037,473.17
20061,0.718,473.17
22965,1.131,473.22
24787,0.916,473.26
4320,0.939,473.28
10808,1.127,473.34
17812,1.047,473.37
20070,0,473.38
10516,1.048,473.39
6999,1.127,473.4
9204,1.048,473.4
12834,1.048,473.4
15615,1.048,473.4
22801,1.048,473.4
546,1.048,473.46
25361,1.046,473.67
3076,1.048,473.75
21474,1.048,473.75
22036,1.095,473.81
10084,0.907,473.87
22418,0.963,473.89
22546,0.888,473.9
19912,1.115,473.98
20169,1,474
18151,0.927,474.1
11208,0.873,474.39
6176,1.05,474.46
24851,1.05,474.47
16108,1.067,474.54
5695,0.946,474.6
17797,1.13,474.6
7227,1.024,474.63
22844,0.865,474.65
2865,1.067,474.67
17261,1.102,474.76
14788,0.897,474.89
192,1,475
6061,1,475
15075,1,475
13547,1.039,475.03
20421,1.131,475.16
2703,0.892,475.53
12817,1.132,475.6
1375,1.018,475.68
12334,1.133,475.86
16324,0.9,475.86
22556,1.133,475.86
6588,0.825,475.87
22006,1.175,475.88
5729,0.921,475.94
221,0.933,476
2890,1.133,476
4044,1.133,476
4602,1.133,476
5130,1.133,476
5832,2.266,476
8359,1.133,476
8942,1.133,476
12535,1.134,476
13436,1.133,476
16591,1.133,476
18247,1.133,476
19823,1.133,476
21624,1.133,476
21848,1,476
23701,1.133,476
23844,1.133,476
4713,0.857,476.03
11939,0.979,476.03
15345,1.134,476.13
22551,1.033,476.21
6381,0,476.36
21588,1.075,476.48
10555,1.068,476.5
20434,0.97,476.54
197,1.177,476.57
5856,1,476.87
13572,1.155,476.88
13903,1,476.9
25092,1.095,476.96
14913,1.123,477.07
12128,1.069,477.09
18791,1.136,477.12
23640,1.136,477.18
16259,1.136,477.2
14085,1.095,477.32
8603,1.018,477.33
8713,1.1,477.4
18786,1.033,477.4
9102,1.135,477.5
12724,0.5,477.5
19671,0.941,477.63
682,0.873,477.66
17599,1.14,477.66
13361,0.905,477.71
3743,1,477.87
21577,0.966,477.9
22701,1.005,477.93
784,0.952,477.96
10727,0.952,477.96
5247,0.85,477.99
10827,1,478
22056,1.138,478
9135,0.859,478.04
14375,1,478.14
3929,2,478.5
19946,2,478.5
20670,2,478.5
7499,1.158,478.52
284,0.902,478.53
8396,0.949,478.56
14404,1.133,478.57
4656,0.945,478.92
2957,1.067,479.08
5883,1.067,479.08
3321,1.114,479.14
1817,0.948,479.38
1265,1.095,479.4
12732,1.041,479.47
1633,0.889,479.5
22027,1.063,479.53
25412,1.02,479.56
12371,1,479.57
19328,1,479.77
114,0.952,479.81
18128,1.062,479.84
990,1.022,479.86
7865,1.162,479.86
11650,1.079,479.86
3664,0.5,480
5052,1,480
5499,1,480
11164,1.143,480
18043,1.143,480
19068,0.952,480
20302,1,480
20586,1.143,480
21690,1,480
25020,1,480
19042,1,480.12
21494,0.967,480.14
17950,1.003,480.15
2754,0.75,480.16
1312,1,480.25
19168,1.163,480.27
4341,1.033,480.29
15520,0.855,480.32
13456,1.016,480.37
22366,1.028,480.47
8717,1.033,480.5
17378,1.034,480.62
20665,0.81,480.62
2191,0.818,480.73
19322,0.825,480.77
18799,1.1,480.93
12072,0.977,480.95
14023,0.952,480.95
3518,0.907,481.19
3419,1.02,481.31
24542,0.986,481.54
25395,1.066,481.59
16251,1,481.6
473,1.134,481.67
25153,0.913,481.79
5521,1.067,481.85
12615,1.095,481.9
4456,1.025,481.93
24578,0.974,481.99
1179,0,482
14821,1.067,482
21099,1.067,482
9581,1.067,482.01
23463,1.067,482.01
24236,1.067,482.01
3813,1.067,482.14
4200,1.067,482.14
5430,1.067,482.14
3890,1.048,482.16
10291,1.148,482.16
4265,0.968,482.18
22901,1.026,482.18
18545,1.06,482.3
2173,1.067,482.34
3376,0.794,482.37
4958,0.794,482.37
9897,1.149,482.4
12637,1.068,482.48
899,1.074,482.51
19561,1.076,482.52
1612,0.98,482.63
1174,0.786,482.8
10358,1.169,482.82
19258,1.027,482.89
20502,1.032,482.91
5489,1.193,482.99
5486,1,483
15589,1.15,483
6337,1,483.02
8810,0.894,483.02
14486,0.993,483.05
16142,1.133,483.07
12319,1.061,483.31
11163,0.861,483.35
24140,1.067,483.41
24166,1.056,483.42
13146,0.993,483.43
7989,1.033,483.44
12519,1.112,483.55
23473,1.085,483.55
2761,1.039,483.56
16071,0.762,483.57
10360,1.064,483.63
9873,1.055,483.7
25450,1.041,483.71
637,0.81,483.78
794,1,483.9
4651,1,483.9
20021,0.954,483.91
23348,0,483.94
24157,0,483.94
2723,1,484
16110,1,484
25225,1,484
1923,1.177,484.09
10911,1.195,484.11
8682,1.072,484.14
8554,0.841,484.17
16566,1.029,484.4
14641,0.988,484.55
16493,1.13,484.6
636,1.019,484.77
6983,0.962,484.8
23798,1.134,484.91
17648,1.133,484.92
14748,0.784,484.99
13408,1,485
21448,1,485
23031,1.136,485.02
6157,1.026,485.2
10056,1.033,485.2
13374,1.033,485.2
16659,1.033,485.2
16971,1.033,485.2
20510,1.033,485.2
20820,0.889,485.21
21695,1.175,485.28
8524,1.067,485.34
17168,1.028,485.34
18083,0.843,485.61
15206,0.952,485.74
22914,0.872,485.75
2795,1.075,485.76
2790,1.199,485.77
17983,1.162,485.8
19371,0.953,485.84
1131,1.002,485.92
5062,1.053,485.96
463,1,486
487,1,486
3465,1,486
5768,1,486
6313,1,486
6750,1,486
8192,1,486
14141,1,486
17728,1.157,486
20853,0.9,486
21284,1,486
23143,1.2,486
24950,1,486
17189,0.96,486.01
4478,1,486.03
12288,1.095,486.05
17477,1.028,486.06
19252,1.052,486.24
1637,0.9,486.28
5629,0.884,486.38
17140,1.077,486.66
8911,1.14,486.78
18290,1,486.87
19202,1,486.87
179,1.075,486.96
243,1.133,487
17775,0.799,487.07
22489,0.823,487.23
949,1.161,487.26
16453,0.898,487.59
18442,1.097,487.68
10181,1.08,487.81
5826,1.061,487.93
102,0.907,487.99
6041,1.163,488.25
21018,1.163,488.25
7611,1.119,488.29
20910,0.974,488.34
17226,0.798,488.38
6642,1.163,488.4
15041,1,488.4
10856,0.965,488.44
19550,0.851,488.49
18854,1.105,488.57
16795,0.955,488.62
9813,1.163,488.66
9436,1.19,488.77
19538,1.075,488.91
23908,0.8,489
19592,0.885,489.22
17486,0.89,489.24
9531,0.997,489.33
20120,0.921,489.34
24835,1.117,489.55
135,1.166,489.72
2641,1.037,489.85
12518,0.9,489.87
18887,0.94,489.92
4678,1,490
5675,1,490
6382,1.166,490
7723,1,490
8201,1,490
8512,1,490
10967,1,490
18490,1,490
18858,1,490
23334,1,490
14358,1.1,490.05
22164,1.061,490.05
16543,1.167,490.14
15313,1.02,490.16
14993,0.984,490.24
14091,0.953,490.29
490,0.996,490.58
8178,2.066,490.83
12062,1.033,490.83
17705,1.036,490.83
23663,1,490.87
14968,1.034,490.93
15653,1.207,490.97
13292,1,491
17573,1,491
19708,1,491
16495,0.853,491.08
8960,1.17,491.32
20767,1.048,491.33
11361,1.07,491.34
218,0.954,491.47
15961,1.079,491.49
4438,1.088,491.68
17485,1.038,491.78
4237,1.067,491.8
14759,1.033,491.86
12546,0.848,491.95
8637,1,492
10549,1,492
22343,0.984,492.05
23591,1.021,492.19
4469,1.113,492.24
18094,1.048,492.38
22332,1.048,492.38
3735,0.889,492.46
24123,0.953,492.5
25439,0.921,492.51
20946,1.217,492.75
13253,0.93,492.8
1085,0.991,492.83
13008,2.266,492.86
3695,1.174,492.9
3007,1.133,493
8951,1.133,493
13103,1.133,493
16395,1.133,493
20179,1.133,493
23133,1.133,493
23144,1.133,493
1430,1.134,493.01
3398,1.049,493.11
12667,0.986,493.12
23628,1.075,493.16
20170,1.091,493.21
21637,1.147,493.31
8369,1.124,493.37
7239,1.092,493.55
15097,0.809,493.63
22527,1.018,493.78
18919,0.979,493.81
8043,0,493.87
9094,1,493.87
21091,1,493.87
19781,1.062,493.88
15435,1.176,493.9
17045,1.051,493.9
24880,0.929,493.94
15275,1.22,493.95
3667,1.017,493.98
4928,1.068,494
4125,1.076,494.12
4172,1.116,494.14
11898,1.176,494.14
24238,1.177,494.2
13211,1.052,494.22
20539,1.197,494.22
17401,1.177,494.26
15962,2.066,494.45
385,1.094,494.49
3842,0.944,494.83
